title,wiki_id,url,general,subtopics,depth,split,text_source,dump_title,n_passages,text_sha256
"Babel, or the Necessity of Violence",72356952,https://en.wikipedia.org/wiki/Babel%2C%20or%20the%20Necessity%20of%20Violence,books,novels,1,train,dump,"Babel, or the Necessity of Violence",4,ff767fd6761bddb575cd4400daec69b14bf6ffb5c2fc17aaa1344d06cf6eda10
Baby Scoop Era,13776844,https://en.wikipedia.org/wiki/Baby%20Scoop%20Era,history,world_wars,1,test,dump,Baby Scoop Era,4,30d825bfdc983b5af6bc3a9ec38fd9058ea796d9a91ac2690d0db4bde78d900f
Babylonokia,52764668,https://en.wikipedia.org/wiki/Babylonokia,science,history_of_science|scientific_research,1,train,dump,Babylonokia,4,6e41ff68508922b27c581500c21f56b0bdfb13690b4ad632ab680cac30b02923
Back screen,4550027,https://en.wikipedia.org/wiki/Back%20screen,sports,basketball,1,test,dump,Back screen,4,68f566b1b038d538ba3fb5b5db9914fe645d6181e9c113f42093c2049e35c329
Back-pass rule,3271477,https://en.wikipedia.org/wiki/Back-pass%20rule,sports,football,1,train,dump,Back-pass rule,4,20a97f065575f06c9e20b5c1fb33c9e3d510982aa50ebe198ca0e4c0b3efbf6c
Back-reaction,21743687,https://en.wikipedia.org/wiki/Back-reaction,physics,astrophysics,1,val,dump,Back-reaction,4,f2003d49b88c96c5747a495a9eed784ded7336e865926933f42522fe3059bca8
Back-story (production),26114602,https://en.wikipedia.org/wiki/Back-story%20%28production%29,biology,ecology,0,train,dump,Back-story (production),4,8720e84f489d5a0eed983fc8ec078e2f7abbe85ebf875d368f7707723dc1af69
Backboard (basketball),24251127,https://en.wikipedia.org/wiki/Backboard%20%28basketball%29,sports,basketball,1,train,dump,Backboard (basketball),4,c3cd0b0dd7af1fe66c89391c3e49a62e6b5d2e4b2db7f82a8d526818524a38b9
Backboard shattering,26085701,https://en.wikipedia.org/wiki/Backboard%20shattering,sports,basketball,1,train,dump,Backboard shattering,4,fb128ecfc05b7a33f535069336415281f9dca17a484ec4ff022f4ea41b9d8677
Backcrossing,787748,https://en.wikipedia.org/wiki/Backcrossing,biology,genetics,0,train,legacy_dump,Backcrossing,4,8cc2b03af1392e4e9f3d29daeea517a204d42a3a85252c4c3aca74849f638e99
Background of the Winter War,23387322,https://en.wikipedia.org/wiki/Background%20of%20the%20Winter%20War,history,world_wars,1,test,dump,Background of the Winter War,4,124273b67a570b2ab6173ddedd28f2c42320cf79e25c7f2e527f83b83b51ca0f
"Background, foreground, sideground and postground intellectual property",18727566,https://en.wikipedia.org/wiki/Background%2C%20foreground%2C%20sideground%20and%20postground%20intellectual%20property,science,scientific_research,0,test,dump,"Background, foreground, sideground and postground intellectual property",4,be8de43506d4f5ce334045c094464149cf2d63175c2bddca021b2a16c984a4e7
Backlog (academic journals),62826383,https://en.wikipedia.org/wiki/Backlog%20%28academic%20journals%29,science,scientific_research,0,train,dump,Backlog (academic journals),4,e47032d49944535ade9f5c770a77d240c69e96d0b4c2403739edea31ba49b527
Backporting,946566,https://en.wikipedia.org/wiki/Backporting,technology,software,1,train,legacy_dump,Backporting,4,0cf40928953d7f5cd9ec739a24cd02029a3fb4820d82e5487d0c044129c21c1a
Backstaff,974163,https://en.wikipedia.org/wiki/Backstaff,science,history_of_science,1,test,dump,Backstaff,4,06504b67da90f39a0116f2909bdf5579524c8a5682ae981e6c54f4a430bbda82
Baconian method,66414,https://en.wikipedia.org/wiki/Baconian%20method,science,history_of_science|scientific_method,1,train,dump,Baconian method,4,9d60f75735b7c5a2a1c5b1ea726dce8bdc1b126950f6a35dd28f9ff39b3c34ac
Bacon–Shor code,68898712,https://en.wikipedia.org/wiki/Bacon%E2%80%93Shor%20code,technology,quantum_computing,0,train,dump,Bacon–Shor code,4,f01c8ea7cf09605332f6ab3153e6d812dda0fffd7f64a85a0122be6bb78bb0ca
Bacterial phylodynamics,52791986,https://en.wikipedia.org/wiki/Bacterial%20phylodynamics,biology,evolution,0,val,dump,Bacterial phylodynamics,4,84ee4e32b03f6d36222a2f110f11fa012ccc40652b62b6a9dd8e57add2f31764
Bacteriolysin,47852064,https://en.wikipedia.org/wiki/Bacteriolysin,biology,cell_biology,0,train,dump,Bacteriolysin,2,420294c34b217ab431b5c50d310e75641ff752e08dd99a078e7863892a106363
Bacteriophage experimental evolution,25229078,https://en.wikipedia.org/wiki/Bacteriophage%20experimental%20evolution,biology,evolution,0,train,dump,Bacteriophage experimental evolution,4,4f6ec3bdbc593d6b7d0ba93a5d2b1d073801932bea7689a43a7cbe814b68a155
Bad Pharma,36684546,https://en.wikipedia.org/wiki/Bad%20Pharma,books,science_books,0,train,dump,Bad Pharma,4,5f514d9cb07efa719760510e04e86fa495680b4c90e29a97a7338c7e32d83961
Bad Science (Goldacre book),21378384,https://en.wikipedia.org/wiki/Bad%20Science%20%28Goldacre%20book%29,books,science_books,0,val,dump,Bad Science (Goldacre book),4,9b56d48e6b3ad7ea703fff1b76589301a219f59e2fce6d365ed008d1d7d43832
Badi' al-Zaman al-Hamadani,654557,https://en.wikipedia.org/wiki/Badi%27%20al-Zaman%20al-Hamadani,books,authors,1,train,legacy_dump,Badi' al-Zaman al-Hamadani,4,db25897ffe3f369055a5d282a73be8012df83f820063f13833071aec73ffe502
Badilisha Poetry X-Change,31402929,https://en.wikipedia.org/wiki/Badilisha%20Poetry%20X-Change,books,poetry,1,train,dump,Badilisha Poetry X-Change,4,8c3b6c3f14dccebaa360a9072fa6a6f1a7061460e7a40340bfd2084767e7beba
Baeyer–Emmerling indole synthesis,23533752,https://en.wikipedia.org/wiki/Baeyer%E2%80%93Emmerling%20indole%20synthesis,chemistry,chemical_reactions|organic_chemistry,1,val,dump,Baeyer–Emmerling indole synthesis,4,e52fd862dee737349cf4b39ffbc97e52201b37080240f8670c50554ce707a821
Baeyer–Villiger oxidation,2409216,https://en.wikipedia.org/wiki/Baeyer%E2%80%93Villiger%20oxidation,chemistry,chemical_reactions,1,train,dump,Baeyer–Villiger oxidation,4,b8156c588f91a06583e522a4b7caf70b3f5fcb591fbf8d0a00af8b218155f0de
Bafour,2370704,https://en.wikipedia.org/wiki/Bafour,history,ancient_history,1,train,dump,Bafour,4,1b856f74cc2934dde4b948ae6847d62b4667eec72e84f358e6ae54091ce5810c
Bag of Bones,1898130,https://en.wikipedia.org/wiki/Bag%20of%20Bones,books,novels,1,train,dump,Bag of Bones,4,c9af48bf643ba64d3d650949b04f128105e7eb1b429625c23950516dcc43f61b
Bag-of-words model,14003441,https://en.wikipedia.org/wiki/Bag-of-words%20model,technology,artificial_intelligence,0,train,dump,Bag-of-words model,4,84a4a67f562bb4aefc174c5ae67e112607ed9634676362dc59d901f1d6bc362f
Bagaudae,204581,https://en.wikipedia.org/wiki/Bagaudae,history,ancient_history,1,train,dump,Bagaudae,4,47a2f2427cdb10c84b479f852ae4fe9a55ed5513d1c9f15ebc9c7147758b20e6
Bagnio,1810884,https://en.wikipedia.org/wiki/Bagnio,history,ottoman_history,2,test,dump,Bagnio,4,0b06842672088d0fcf0734e3630132d89b49bb0c6cf711833ba0daddd08d8c6e
Baha al-Din al-Muqtana,36999772,https://en.wikipedia.org/wiki/Baha%20al-Din%20al-Muqtana,books,authors,1,train,dump,Baha al-Din al-Muqtana,4,e77dd73b04d5d08d24b5833ff65bf79af0f3354920890ad280daa8d5496a82ca
Bahaa Taher,16349086,https://en.wikipedia.org/wiki/Bahaa%20Taher,books,authors,1,train,dump,Bahaa Taher,4,155e846ba3c5dd863f29527e63250a31eb0eb3e63fce170c62ade40f37359bd9
Baharna,4027752,https://en.wikipedia.org/wiki/Baharna,history,ancient_history,1,train,dump,Baharna,4,9ace1f53bd2a35334893dab694d0138180da954f137a08da4e8b306578ae7101
Bahauddin Zakariya,5391369,https://en.wikipedia.org/wiki/Bahauddin%20Zakariya,books,authors,1,train,dump,Bahauddin Zakariya,4,83ddc6a22689a79356ab2594411e3c99d981ff2259ec31c5adfa15b5c0b8b99b
Bahcall–Wolf cusp,37939765,https://en.wikipedia.org/wiki/Bahcall%E2%80%93Wolf%20cusp,physics,astrophysics,0,train,dump,Bahcall–Wolf cusp,4,317d65385e7584fa8dd72b5737458e4ef2b0d0081cf314e0657d26fd062f2be7
Bahman Mirza,25210843,https://en.wikipedia.org/wiki/Bahman%20Mirza,books,authors,1,train,dump,Bahman Mirza,4,b6e58135ef770b8b75ccb4fa647e9fe0e03ce906bca63733143f5fdcb0f57a07
Bahuk,50427147,https://en.wikipedia.org/wiki/Bahuk,books,poetry,1,val,dump,Bahuk,4,e722b0af55d1e5a59a1b12a5594e1af84cc902909ae697a6c24930c52ba9ac58
Baird's rule,47493145,https://en.wikipedia.org/wiki/Baird%27s%20rule,chemistry,organic_chemistry,1,train,dump,Baird's rule,4,a3519d8965f7e6148b6531838a018bd455d6d85ad526e7470992988200491e29
Baitudasht IV,21812672,https://en.wikipedia.org/wiki/Baitudasht%20IV,history,ancient_history,1,train,dump,Baitudasht IV,2,56485a15d4c76d0bfc7a1e8b30c24d912cca574f97437fe188d55bc9ec2336c1
Bajrak,291510,https://en.wikipedia.org/wiki/Bajrak,history,ottoman_history,1,train,dump,Bajrak,4,85dfc45ce01f453e6944ac0ce7edf1f084552cb7762d63f73a32e70daab5fe17
Baker–Nathan effect,14557845,https://en.wikipedia.org/wiki/Baker%E2%80%93Nathan%20effect,chemistry,organic_chemistry,1,val,dump,Baker–Nathan effect,4,01bd59d35901fc224c1a51c2ae4a50579a70459f8421106763ee26ab1f8bf4be
Baker–Venkataraman rearrangement,3320796,https://en.wikipedia.org/wiki/Baker%E2%80%93Venkataraman%20rearrangement,chemistry,chemical_reactions,1,train,dump,Baker–Venkataraman rearrangement,4,20a2a4f49017347030aa6f893902163355c9a9939fd87ab6d73d877dd92d0481
Bak–Sneppen model,2909690,https://en.wikipedia.org/wiki/Bak%E2%80%93Sneppen%20model,biology,evolution,0,val,dump,Bak–Sneppen model,4,09da88a08e327c38a18dfb4cb6d39dedb63d539cf0f49d074105561c9110817b
Balance of nature,19468941,https://en.wikipedia.org/wiki/Balance%20of%20nature,biology,ecology,0,train,dump,Balance of nature,4,6d6719260a0d93246668d194061eff7ad2d8f2eaba50a78cad3dfc0aafd8c7d6
Balanced lethal systems,68789789,https://en.wikipedia.org/wiki/Balanced%20lethal%20systems,biology,evolution|genetics,0,train,dump,Balanced lethal systems,4,b3bfd8cb3afa19c209db6ab007b564fa99e2f395b3d33ee17a59501bcd4f0d20
Balanced salt solution,24038918,https://en.wikipedia.org/wiki/Balanced%20salt%20solution,biology,cell_biology,0,train,dump,Balanced salt solution,4,e3653defa87bd1bb81b894f8ff253e68367e449ef4c6bbfbbdaab7e023f9a49e
Baldwin effect,1022185,https://en.wikipedia.org/wiki/Baldwin%20effect,biology,evolution,0,train,dump,Baldwin effect,4,9d074babb0bbe39f58982fdd27dc13bea3bd9820fb8872b2da1f823cca5254b3
Balkan Wars Memorial Cemetery in Edirne,46703700,https://en.wikipedia.org/wiki/Balkan%20Wars%20Memorial%20Cemetery%20in%20Edirne,history,ottoman_history,1,test,dump,Balkan Wars Memorial Cemetery in Edirne,4,be523b5ac5f7ed4a2807c9fbdebb3b0673b5dc17671693f441ec025167b87d8b
Ball (association football),5491211,https://en.wikipedia.org/wiki/Ball%20%28association%20football%29,sports,football,1,train,dump,Ball (association football),4,fda2d9c59b76ce63911312dfd4f69ae3c9553bb32c954598f71ba5f00d4a4583
Ball and chain inactivation,46226557,https://en.wikipedia.org/wiki/Ball%20and%20chain%20inactivation,biology,cell_biology,0,train,dump,Ball and chain inactivation,4,33da7c344a4c4d6d236cf1538b448cfd293cdfd7b745e56e12a5e102ea36e9c0
Ball boy,11007434,https://en.wikipedia.org/wiki/Ball%20boy,sports,basketball|football,1,train,dump,Ball boy,4,de9b4c45a6cc4dd9441bea5503beda221522a3c1ec3de80bf290bdad1a9992d8
Ball hog,3943442,https://en.wikipedia.org/wiki/Ball%20hog,sports,basketball,1,train,dump,Ball hog,4,f34667d50f83240d2c8f32cf08e54174d4d9425c1b173c2af10081a9314c75d6
Ball in and out of play,4219180,https://en.wikipedia.org/wiki/Ball%20in%20and%20out%20of%20play,sports,football,1,train,dump,Ball in and out of play,4,3f421ee8ca8a31667744fbe91a40870db6ab71fa5dbee5f1e095f03532227c7a
Ball tree,31877832,https://en.wikipedia.org/wiki/Ball%20tree,technology,artificial_intelligence,0,train,dump,Ball tree,4,49654a27c2643ad8ff413c8614a08747bd281593443f274ec4ee753f642e60ae
Ball4Real,11709577,https://en.wikipedia.org/wiki/Ball4Real,sports,basketball,2,val,dump,Ball4Real,4,50875d290c45012c2fcc71def6fc77a7d582e0af2e83187dda1fb1cc2b1aed40
Ballet Azul,5299142,https://en.wikipedia.org/wiki/Ballet%20Azul,sports,football,1,val,dump,Ballet Azul,4,e4097a5d851195a1ebe221d68bbe486d361d3536abcbb883f2a88108533a4305
Ballista elephant,71635057,https://en.wikipedia.org/wiki/Ballista%20elephant,history,ancient_history,1,test,dump,Ballista elephant,4,418f30e501de8c07b7ac21852aec62004a2ab6286e0b3467bef17b1a56a5be5f
Ballistic conduction in single-walled carbon nanotubes,31313402,https://en.wikipedia.org/wiki/Ballistic%20conduction%20in%20single-walled%20carbon%20nanotubes,physics,quantum_mechanics,0,train,dump,Ballistic conduction in single-walled carbon nanotubes,4,93130d64370a4c0008bb745c3f59a647126f8c1eeea457905893eb0c62fa83fb
Ballistic galvanometer,30109388,https://en.wikipedia.org/wiki/Ballistic%20galvanometer,science,history_of_science,1,train,dump,Ballistic galvanometer,4,ff32657f38ebf07daaa80a76cedb30ac241f2073caea9fdc63a75b831f738c5a
Balmer jump,45038067,https://en.wikipedia.org/wiki/Balmer%20jump,physics,astrophysics,1,train,dump,Balmer jump,4,8f4d3b47f9f638c9626a479e11a5bb45052c3407279f331537ca7d3716748a9a
Balz–Schiemann reaction,6830376,https://en.wikipedia.org/wiki/Balz%E2%80%93Schiemann%20reaction,chemistry,chemical_reactions,1,train,dump,Balz–Schiemann reaction,4,fb3e69e85bf9b900de6a3ab58ccfc967877bba6d2b3e5cf8ed54ddfa87b0e527
Bamberger rearrangement,3387044,https://en.wikipedia.org/wiki/Bamberger%20rearrangement,chemistry,chemical_reactions,1,train,dump,Bamberger rearrangement,4,b3b56ac466307e1ddcb420602acbbc8f0758d0c3680b1f481b788d730770f018
Ban Ki-moon,2346975,https://en.wikipedia.org/wiki/Ban%20Ki-moon,sports,olympics,1,train,dump,Ban Ki-moon,4,2151cef0a14cb46d82162263faa3881dbd794e1b93f0c0fee97fee7bdcd903d2
Banana Boat Team,55357211,https://en.wikipedia.org/wiki/Banana%20Boat%20Team,sports,basketball,1,train,dump,Banana Boat Team,4,141dbe1d9174a5398404f8590c63992f38dd437138e7e2861581fa497bf3e0a5
Band gap,118396,https://en.wikipedia.org/wiki/Band%20gap,physics,quantum_mechanics,0,train,dump,Band gap,4,a690f1581ca865a3170a38bde40b74a1cf7dfd6901f5f762b0c6664732ea9794
Bandenbekämpfung,53654146,https://en.wikipedia.org/wiki/Bandenbek%C3%A4mpfung,history,world_wars,1,val,dump,Bandenbekämpfung,4,d28a0e33e33e5cd8bfd255910a8bbdd35cb19f723a35264f25202bcdf1661889
Bangamata (poem),63922712,https://en.wikipedia.org/wiki/Bangamata%20%28poem%29,books,poetry,0,train,dump,Bangamata (poem),3,4e74f2fa24937c05c95fff749e1c67659cf975afc40e9d3fb1251e653c33ed0c
Bank of England club,38979820,https://en.wikipedia.org/wiki/Bank%20of%20England%20club,sports,football,1,train,dump,Bank of England club,4,568f0b4ee7c15b5d6fe064bf9f533cb4f01a0d8dccfa9f16046167e22115589b
Bank of Issue in Poland,21094460,https://en.wikipedia.org/wiki/Bank%20of%20Issue%20in%20Poland,history,world_wars,1,train,dump,Bank of Issue in Poland,4,58b4535029d5b97eb4f158c1cd2208e29833a01bed646f69d8d6a46e154d05d3
Banker (ancient),47674614,https://en.wikipedia.org/wiki/Banker%20%28ancient%29,history,ancient_history,0,train,dump,Banker (ancient),4,418eeaa61ffc3e736dd920890fb0bf1c8cd3cb229ff9aedd607aea31d85b6086
Bans on Nazi symbols,23276534,https://en.wikipedia.org/wiki/Bans%20on%20Nazi%20symbols,history,world_wars,1,train,dump,Bans on Nazi symbols,4,c80c5028cb4dc22f9e24da1b5aa6af5459b32476d2bd3244b67538da3316ac51
Barak Kol (physicist),70960966,https://en.wikipedia.org/wiki/Barak%20Kol%20%28physicist%29,physics,relativity,1,test,dump,Barak Kol (physicist),4,5439ddb189b683a904c31255b04975cd49f912a49150a338b035afd2f28e13b0
Barbier reaction,2322053,https://en.wikipedia.org/wiki/Barbier%20reaction,chemistry,chemical_reactions,1,train,dump,Barbier reaction,4,da41e274a32964fcd9313db3ba2cdc15fc47f6577c86469b324dcf1438f93d1d
Barcelona astrolabe,48944856,https://en.wikipedia.org/wiki/Barcelona%20astrolabe,science,history_of_science,1,train,legacy_dump,Barcelona astrolabe,4,f083f3f0621219aac5f0eddf295fd60d8f4d039133f0aa074e898f74c9648890
Bare machine,33699676,https://en.wikipedia.org/wiki/Bare%20machine,technology,hardware|software,1,train,dump,Bare machine,4,893834ed86f3ca26becf3ebf46e0b4aead8f2b594a7bc9d21ff6c22b802d88c5
Bare-fronted Hoodwink,21612062,https://en.wikipedia.org/wiki/Bare-fronted%20Hoodwink,science,history_of_science|scientific_research,1,val,dump,Bare-fronted Hoodwink,4,c17eb3c5eae17f5acdad2f185560dc8281fdf8c828f3b3d27c4f00f140bc847c
Barebone computer,2891273,https://en.wikipedia.org/wiki/Barebone%20computer,technology,hardware,1,train,dump,Barebone computer,4,e01030b56448c5e1220cf282bf583f88ab1ad57e576c79a245ca3c6a31bec118
Bargmann's limit,1184376,https://en.wikipedia.org/wiki/Bargmann%27s%20limit,physics,quantum_mechanics,0,train,dump,Bargmann's limit,4,6be82b56f2bfca36184df1d8a08f5f29f3260a45e6cdba854c72a557ec29d209
Bargmann–Wigner equations,37041987,https://en.wikipedia.org/wiki/Bargmann%E2%80%93Wigner%20equations,physics,quantum_mechanics,1,test,dump,Bargmann–Wigner equations,4,862eeae4e0a792d65f4ded04ba907371edcb52dbc0d601594a575cc51af1d0a0
Barium,3757,https://en.wikipedia.org/wiki/Barium,chemistry,periodic_table,0,train,dump,Barium,4,887ab7d7e109f6a7668a52e00bb5bd86435da630c4d60b8e06b17791444f809b
Barking dog reaction,2475942,https://en.wikipedia.org/wiki/Barking%20dog%20reaction,chemistry,chemical_reactions,0,train,dump,Barking dog reaction,4,7930b18626a2d6c370f905efe1915d6a479a712c9fcffda0029b248f92d02e39
Barkley Shut Up and Jam!,4576843,https://en.wikipedia.org/wiki/Barkley%20Shut%20Up%20and%20Jam%21,sports,basketball,2,train,dump,Barkley Shut Up and Jam!,4,fa8ed3e8c110ac0b068674b40b3b403a9dd021bf204f77086a6caa82daab7ecc
Barlow's law,21671434,https://en.wikipedia.org/wiki/Barlow%27s%20law,science,history_of_science,0,train,dump,Barlow's law,4,f2ce89d9df9d8ed821392c816f987b73a6993808757f6bdf516ba008e93103d4
Barnstorming (sports),13603370,https://en.wikipedia.org/wiki/Barnstorming%20%28sports%29,sports,basketball,1,train,dump,Barnstorming (sports),4,f30ec38fa1969f82908e3efc7b909d381750d95e8e4a3cbfff4e8044bb693ffa
Barr body,52994,https://en.wikipedia.org/wiki/Barr%20body,biology,genetics,0,train,dump,Barr body,4,6d259ac16b3ba952e5fb813679151a43e0c5f394d098684b3e82b23d15ed97e9
Barra brava,5658852,https://en.wikipedia.org/wiki/Barra%20brava,sports,football,1,train,dump,Barra brava,4,2d49e007461ee11ab6ec18034e39ee93b80cd87c94f5c817066377fa14c66d12
Bart-Mangled Banner,904472,https://en.wikipedia.org/wiki/Bart-Mangled%20Banner,sports,basketball,2,test,legacy_dump,Bart-Mangled Banner,4,38c406f698e4a81c66de9d25fd18cdbcd8cc1f704f9e7cf975129da7fadeb2c3
Barton–Kellogg reaction,3389813,https://en.wikipedia.org/wiki/Barton%E2%80%93Kellogg%20reaction,chemistry,chemical_reactions,1,train,dump,Barton–Kellogg reaction,4,0dddc163a0387008c0c4dcbc98aeba325371c87a3d3cbfece40b77a2b524f92d
Barycentric Coordinate Time,345322,https://en.wikipedia.org/wiki/Barycentric%20Coordinate%20Time,physics,relativity,1,train,dump,Barycentric Coordinate Time,4,7fcef775c16902fcf2b7df5f20973bd2917bef352a349552b4e0afcf9f367358
Barycentric Dynamical Time,345066,https://en.wikipedia.org/wiki/Barycentric%20Dynamical%20Time,physics,relativity,1,val,dump,Barycentric Dynamical Time,4,2abeb503fcdf930937e9c8ec60d7a5e906a550b4d8769bcd177fa70e814ee700
Baryon asymmetry,2223114,https://en.wikipedia.org/wiki/Baryon%20asymmetry,physics,astrophysics,1,train,dump,Baryon asymmetry,4,9bb83becf05e19d58b1b7f3080d383dd6be7b7e15b41e6ec06898a9da302f4a2
Basal cell,2937533,https://en.wikipedia.org/wiki/Basal%20cell,biology,cell_biology,0,train,dump,Basal cell,0,2387502bbbb54840e5cf0bf9fac7b6351272f17a0dcb953667bc1b3c28834d73
Basava purana,28394453,https://en.wikipedia.org/wiki/Basava%20purana,books,poetry,1,val,dump,Basava purana,4,82fdd58278da5815ab16345724ca27ec877f15df6b61fef1332ef7808aa7b8bf
